geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,rn
77500,-10.7084581361075,-48.4135241399007,porto nacional,TO,1
77555,-10.7528715,-48.9019095,fatima,TO,1
77558,-10.7070885799917,-48.9056175510056,oliveira de fatima,TO,1
77560,-11.0146928726886,-48.5651524096714,brejinho de nazare,TO,1
78330,-9.88992415694859,-58.5562291447974,cotriguacu,MT,1
78335,-9.44783791475261,-59.2272421903268,colniza,MT,1
78338,-10.8418552801907,-61.4620584340376,rondolandia,MT,1
78340,-10.3306027779413,-58.5048031155459,juruena,MT,1
78345,-11.1411606967387,-58.61225749061,castanheira,MT,1
78350,-12.1164533022589,-58.0109020709338,brasnorte,MT,1
78360,-14.3558893466143,-58.0955720516,campo novo do parecis,MT,1
78361,-15.5940538027734,-56.1164342848536,itamarati norte,MT,1
78365,-13.5520061400378,-58.8114003894566,sapezal,MT,1
78370,-14.7807457349674,-57.2754137098673,nova olimpia,MT,1
78380,-14.7279734839307,-57.050181816037,denise,MT,1
78390,-15.0708655988773,-57.2104392829118,barra do bugres,MT,1
78398,-15.3344776402861,-57.1984343043711,porto estrela,MT,1
78400,-14.3721358547861,-56.3936845811768,diamantino,MT,1
78402,-14.3745643802761,-56.3917940748826,novo diamantino,MT,1
78410,-14.5148756052882,-56.4827304079323,alto paraguai,MT,1
78415,-14.3668883189473,-56.9697533783626,nova marilandia,MT,1
78420,-14.4574035042082,-56.8428630487586,arenapolis,MT,1
78425,-14.4938516898863,-57.0039506383602,santo afonso,MT,1
78430,-14.4535822494278,-56.8012003026015,nortelandia,MT,1
78435,-13.4429729111087,-56.724925134462,sao jose do rio claro,MT,1
78445,-13.0275590792682,-57.0927219971638,nova maringa,MT,1
78450,-13.8209701230184,-56.0803061161975,nova mutum,MT,1
78453,-13.8184654627896,-55.2679179554064,santa rita do trivelato,MT,1
78455,-13.0550865791015,-55.9143986807962,lucas do rio verde,MT,1
78460,-14.7250789774269,-56.3286844268398,nobres,MT,1
78470,-14.835046662617,-56.4282245860011,rosário oeste,MT,1
78480,-15.1995893885052,-56.3669409581554,acorizal,MT,1
78490,-15.235940322288,-56.4917053378735,jangada,MT,1
78500,-10.5306239999999,-55.474424,colíder,MT,1
78505,-10.6025759471836,-55.1177040263,terra nova do norte,MT,1
78508,-10.311193182438,-55.4044185721555,nova guarita,MT,1
78510,-11.0095498917206,-55.2482093723855,itauba,MT,1
78515,-10.6285871067165,-55.7129322856724,nova canaa do norte,MT,1
78518,-10.4775,-56.0780599999999,colorado do norte,MT,1
78520,-9.94950830483302,-54.9240833752187,guarantã do norte,MT,1
79300,-19.0004048819468,-57.6530998070327,corumba,MS,1
79301,-18.9964215113848,-57.6519595992948,corumba,MS,1
79302,-19.0026190575181,-57.6486066477355,corumba,MS,1
79303,-19.0057432025502,-57.6441930576889,corumba,MS,1
79304,-19.0036906820158,-57.6377772340828,corumba,MS,1
79310,-19.0182450077596,-57.6454920756482,corumba,MS,1
79311,-19.0228027803048,-57.6510570593315,corumba,MS,1
79320,-19.0201699569149,-57.6543770623539,corumba,MS,1
79321,-19.0450286352082,-57.6472680866451,corumba,MS,1
79330,-19.0009906734518,-57.6549383457252,corumba,MS,1
79331,-19.0008989757376,-57.6593175284231,corumba,MS,1
79332,-19.0099698055569,-57.6581336804479,corumba,MS,1
79333,-19.0049138196377,-57.6648240362297,corumba,MS,1
79370,-19.0042622272764,-57.6001703812408,ladario,MS,1
79380,-20.2433651507594,-56.3831549184695,miranda,MS,1
79390,-20.5524552433518,-56.6776456579071,bodoquena,MS,1
79400,-18.5062946011549,-54.7584673961813,coxim,MS,1
79410,-18.0974240169344,-54.5500521923844,pedro gomes,MS,1
79415,-17.5775649585084,-54.7616859872807,sonora,MS,1
79420,-19.5293098621541,-54.0392487140908,camapua,MS,1
79424,-19.0149140010605,-53.8995714392426,pontinha do cocho,MS,1
79428,-18.6744323916187,-53.6429868135624,figueirao,MS,1
79430,-19.9208962133718,-54.3626206542567,bandeirantes,MS,1
79440,-20.1012923440135,-54.4352783582303,jaraguari,MS,1
79450,-19.9587922449932,-54.8897986995979,rochedo,MS,1
79460,-19.8316479646007,-54.829254216363,corguinho,MS,1
79470,-19.4545964728401,-54.9904184086129,rio negro,MS,1
79480,-18.9182219260118,-54.8416402155485,rio verde de mato grosso,MS,1
79490,-19.3807250124665,-54.5799462305695,são gabriel do oeste,MS,1
79500,-19.6896638892052,-51.1907924778163,paranaíba,MS,1
79530,-18.3252173877891,-53.7104026897485,alcinopolis,MS,1
79540,-19.1258019624392,-51.7238664327986,cassilandia,MS,1
79550,-18.5402877470492,-53.1332413761544,costa rica,MS,1
79556,-19.0289494298626,-53.0128822017304,paraíso das águas,MS,1
79560,-18.7827475015148,-52.6201168119319,chapadao do sul,MS,1
79570,-20.076525,-51.108336,aparecida do taboado,MS,1
79580,-19.7332522972623,-51.9262300145314,inocencia,MS,1
79590,-20.3642463754139,-51.4229796104296,selviria,MS,1
79600,-20.7853497974209,-51.7106496941153,tres lagoas,MS,1
79601,-20.7902854496678,-51.7063769654637,três lagoas,MS,1
79602,-20.7745749124798,-51.6945470790737,tres lagoas,MS,1
79603,-20.7982344310812,-51.6919885409143,tres lagoas,MS,1
79604,-20.7819403304896,-51.6993814800287,tres lagoas,MS,1
79610,-20.7794247713867,-51.6892105143871,tres lagoas,MS,1
79611,-20.8048146103451,-51.6925287628861,tres lagoas,MS,1
79612,-20.7913308733279,-51.6646564120255,tres lagoas,MS,1
79620,-20.8062351982353,-51.6985798705882,tres lagoas,MS,1
79621,-20.8151725364795,-51.7137647688311,tres lagoas,MS,1
79622,-20.8154406032156,-51.6825558222175,tres lagoas,MS,1
79630,-20.801286,-51.736806,três lagoas,MS,1
79640,-20.7774840430657,-51.721673532104,tres lagoas,MS,1
75960,-17.4007611259124,-50.3645783190263,acreuna,GO,1
75970,-17.8503534383203,-50.3042953428957,turvelandia,GO,1
75980,-17.0940899999999,-50.7212225,parauna,GO,1
75985,-16.816585730881,-50.4070701020348,sao joao da parauna,GO,1
75990,-16.7877266462245,-50.1716992836458,palminópolis,GO,1
76100,-16.5180017385011,-50.3804080916297,sao luis de montes belos,GO,1
76105,-16.5780043359478,-50.3094223338087,firminópolis,GO,1
76110,-16.6098556983686,-50.1334446448065,turvania,GO,1
76120,-16.6782011999174,-50.4636642784953,aurilandia,GO,1
76125,-16.6671059167469,-50.6464675273999,cachoeira de goias,GO,1
76130,-16.6054272972976,-50.7924176905759,ivolandia,GO,1
76135,-16.5441813128284,-50.7420087953152,moipora,GO,1
76140,-16.6207739929888,-51.097576332761,amorinopolis,GO,1
76145,-16.2941297050251,-50.5500890639446,córrego do ouro,GO,1
76150,-16.1227446415484,-50.2086686940346,mossamedes,GO,1
76152,-16.1850586589149,-50.4345837315586,buriti de goiás,GO,1
76155,-16.4140653723683,-50.1660201139964,adelandia,GO,1
76160,-16.1964423759521,-50.3154866841054,sanclerlandia,GO,1
76165,-16.2573022836438,-49.9829500433563,americano do brasil,GO,1
76170,-16.4571863005172,-49.9727814457201,anicuns,GO,1
76180,-16.5797527586328,-49.8846215753282,nazario,GO,1
76190,-16.8202520170013,-49.9185648423465,palmeiras de goias,GO,1
76195,-16.9670008065893,-49.7706505497019,cezarina,GO,1
76200,-16.438104149231,-51.1024791118581,ipora,GO,1
76205,-16.3164248005374,-50.9085930699463,israelandia,GO,1
76210,-16.1800850172446,-50.9613687929718,jaupaci,GO,1
76220,-16.1851253160841,-50.7776663420108,fazenda nova,GO,1
76230,-16.432003184876,-51.8182236972853,piranhas,GO,1
76235,-16.3818074621324,-51.5598351188898,arenopolis,GO,1
76240,-15.8968085832734,-52.2503799622877,aragarcas,GO,1
76244,-15.8972444992644,-52.2338654928896,aragarças,GO,1
76245,-16.200318312406,-52.1749168406021,bom jardim de goias,GO,1
76250,-16.1990144337894,-52.544850487882,baliza,GO,1
76255,-16.0003472264503,-51.3972319848511,montes claros de goias,GO,1
76260,-16.2356604580805,-51.25621987578,diorama,GO,1
76265,-15.7696612941916,-51.1057927481129,santa fe de goias,GO,1
76270,-15.8697954225076,-50.853381903588,jussara,GO,1
76280,-15.2518024898671,-51.169298998594,britania,GO,1
76285,-16.0331885480369,-50.7137625145847,novo brasil,GO,1
76290,-15.8182552032779,-50.6080162202087,itapirapua,GO,1
76293,-17.8049082385843,-50.9234496468518,jacilandia,GO,1
76300,-15.295581,-49.59329625,ceres,GO,1
76304,-15.1741872579255,-49.6715927410124,ipiranga de goias,GO,1
76305,-15.1546574968203,-49.5738923908064,nova gloria,GO,1
76310,-15.315642003858,-49.5797544444082,rianapolis,GO,1
76315,-15.4510023184055,-49.5165140599097,rianapolis,GO,1
76320,-15.3053735284274,-49.4245773704131,santa isabel,GO,1
76330,-15.7483005588752,-49.340932989161,jaragua,GO,1
76335,-15.5013525101855,-49.6837566706622,uruana,GO,1
76340,-15.3557742941953,-49.7034744485168,carmo do rio verde,GO,1
76343,-15.3500090764035,-49.8175400771337,sao patricio,GO,1
76345,-15.0253915220959,-49.8873154909302,nova américa,GO,1
76350,-15.1687473648214,-49.8024413493611,rubiataba,GO,1
76355,-15.3223903688993,-50.0560221915445,morro agudo de goias,GO,1
76360,-14.9665149359659,-49.5469404757626,itapaci,GO,1
76365,-14.8601822377852,-49.3324849262201,sao luiz do norte,GO,1
76370,-14.7637068938779,-49.5798961985632,pilar de goias,GO,1
76372,-14.7630793107786,-49.5783391154851,pilar de goias,GO,1
76374,-14.7339846775451,-49.7013333097298,guarinos,GO,1
76375,-14.7211797262334,-49.4645615347428,hidrolina,GO,1
76380,-15.3146861501057,-49.11173951985,goianesia,GO,1
76381,-15.3043299999999,-49.1163099999999,goianesia,GO,1
76382,-15.3350399999999,-49.11063,goianesia,GO,1
76383,-15.3425243550965,-49.1095318433341,goianesia,GO,1
76385,-15.29184,-49.1226449999999,goianesia,GO,1
76386,-16.6289726678186,-49.2515926864977,goianesia,GO,1
76387,-15.3055386776147,-49.1263767209822,goianesia,GO,1
76388,-15.3150545079999,-49.1348710249999,goianésia,GO,1
76390,-14.9657409704704,-48.9287070548671,barro alto,GO,1
76393,-15.0375220580525,-48.715137304739,vila propicio,GO,1
76395,-14.9133449999999,-49.0596785,santa rita do novo destino,GO,1
76400,-14.5141863504187,-49.1423073831938,uruacu,GO,1
76410,-14.3120478126357,-49.1627968113131,campinorte,GO,1
76420,-14.4691689196274,-48.4679379051799,niquelandia,GO,1
76440,-13.7943341277914,-48.5647101494261,campinacu,GO,1
76450,-13.5431602361854,-48.22500386183,minaçu,GO,1
76460,-13.512626984686,-48.7472290026735,trombas,GO,1
76465,-13.3558907716263,-48.6901041122476,montividiu do norte,GO,1
76470,-13.6516009284202,-48.8790502505292,formoso,GO,1
76480,-13.5881849999999,-49.000742,santa tereza de goias,GO,1
76485,-13.8679213974112,-49.0742806921046,estrela do norte,GO,1
76490,-14.0221908012357,-49.1728481655224,mara rosa,GO,1
79944,-22.4998991174902,-54.7565134251341,cristalina,MS,1
79950,-23.0522286752372,-54.206434477114,navirai,MS,1
79955,-22.8545613479574,-54.6043061968417,juti,MS,1
79960,-23.6802883058532,-54.5666462731002,iguatemi,MS,1
79965,-23.4752696981732,-54.1809333783072,itaquirai,MS,1
79970,-23.7827803401316,-54.2865376241512,eldorado,MS,1
79975,-23.6321756978139,-55.0139803167452,tacuru,MS,1
79980,-23.9311844931725,-54.2892833002013,mundo novo,MS,1
79985,-23.8920324864966,-54.4068938147764,japora,MS,1
77660,-9.5232635731994,-48.5912511038091,miranorte,TO,1
77665,-9.834934079609,-48.7238150398045,barrolândia,TO,1
77670,-9.80161832632474,-49.2143922494212,divinopolis do tocantins,TO,1
77673,-9.98885099999995,-49.0216805,monte santo do tocantins,TO,1
77675,-9.79797625136926,-49.6546841451985,marianopolis do tocantins,TO,1
77680,-9.27111159265049,-49.9590590861705,caseara,TO,1
77685,-9.26368878564251,-49.0633300733908,dois irmaos do tocantins,TO,1
77690,-8.82596071131969,-49.5559878799379,araguacema,TO,1
77693,-9.62244265740338,-49.1497203009118,abreulândia,TO,1
77695,-8.7756068195738,-48.9369992925546,goianorte,TO,1
77700,-8.83956191023604,-48.5137150056102,guaraí,TO,1
77704,-8.97136174225406,-48.1892851780734,tupirama,TO,1
77708,-9.07592699999995,-48.522752,fortaleza do tabocao,TO,1
77710,-8.9728016983328,-48.1755610029012,pedro afonso,TO,1
77714,-8.96554599070626,-48.1656668855688,bom jesus do tocantins,TO,1
77716,-8.7763397043356,-47.7512104229989,santa maria do tocantins,TO,1
77718,-8.38463171408353,-48.1080212820589,itapiratins,TO,1
77720,-8.39649469434743,-47.7699116171242,itacaja,TO,1
77723,-8.95765524431906,-47.3352223471248,centenario,TO,1
77725,-8.73729499461667,-48.7493461599033,colmeia,TO,1
77730,-8.59850405272942,-48.9312943748634,pequizeiro,TO,1
77733,-8.68978199999994,-47.16251,recursolandia,TO,1
77735,-8.39103284327556,-48.4862991590256,brasilândia do tocantins,TO,1
77740,-8.57246037586294,-48.6886499198141,itapora do tocantins,TO,1
77745,-8.53385202604512,-48.5053353761092,presidente kennedy,TO,1
77750,-8.35826422034665,-49.1867660275043,couto de magalhães,TO,1
77753,-8.11929088839006,-49.1010242369731,juarina,TO,1
77755,-7.87634298620305,-48.9002864021353,bernardo sayão,TO,1
77760,-8.068032,-48.4691085,colinas do tocantins,TO,1
77770,-7.71468431993695,-47.3176586374543,goiatins,TO,1
77777,-7.97664069802819,-46.803478848122,campos lindos,TO,1
77780,-7.65876937831803,-49.0647905687832,arapoema,TO,1
77783,-7.75855677550045,-48.5770903906441,bandeirantes do tocantins,TO,1
77785,-7.54006146308584,-49.369384837759,pau d'arco,TO,1
77790,-7.6314015,-48.427848,nova olinda,TO,1
77795,-7.34112877802508,-47.4992045383759,filadelfia,TO,1
77803,-7.19225680933609,-48.2088303082321,araguaina,TO,1
77804,-7.18741722038342,-48.2084889828741,araguaina,TO,1
77805,-7.19251547475764,-48.2061573386993,araguaina,TO,1
77807,-7.19841199176048,-48.1811543266601,araguaina,TO,1
77808,-7.20665979851915,-48.1780600393365,araguaina,TO,1
77809,-7.20971060337689,-48.198037471096,araguaina,TO,1
77813,-7.19709891169255,-48.2100952858423,araguaina,TO,1
77814,-7.22140639903704,-48.2390135047283,araguaina,TO,1
77815,-7.22003849999999,-48.232287,araguaina,TO,1
77816,-7.19862167494763,-48.1996416598813,araguaina,TO,1
77817,-7.19910320194305,-48.2238298249084,araguaina,TO,1
77818,-7.19236333736019,-48.2163828959664,araguaina,TO,1
77820,-7.17644709069833,-48.2067140278375,araguaina,TO,1
77823,-7.18908238401254,-48.2150472521243,araguaina,TO,1
77824,-7.21343274075545,-48.2122673013969,araguaina,TO,1
77825,-7.16145463571462,-48.2023144365726,araguaina,TO,1
77826,-7.2212644964466,-48.2385031665271,araguaina,TO,1
77827,-7.19178219899235,-48.1873427670025,araguaina,TO,1
77828,-7.2018808192418,-48.1815705768707,araguaina,TO,1
77829,-7.22231133963807,-48.2427915441123,araguaina,TO,1
77840,-7.03257775884827,-48.3969546649616,carmolandia,TO,1
77845,-7.16986936994978,-48.5326256388399,aragominas,TO,1
77848,-7.15365873314957,-48.6879298027777,santa fé do araguaia,TO,1
77850,-7.14239625500032,-48.6071882343754,muricilandia,TO,1
77855,-6.58279489005196,-48.6437049583687,araguanã,TO,1
77860,-6.84875656982088,-47.9672566607611,wanderlândia,TO,1
77870,-7.20313204022613,-47.758959679973,babaculandia,TO,1
77880,-6.40714585050995,-48.535129860879,xambioa,TO,1
77885,-6.43571668446697,-47.6679908723481,santa terezinha do tocantins,TO,1
77890,-6.37510956856163,-48.0727845476265,ananas,TO,1
77895,-6.38006849999999,-47.661507,nazare,TO,1
77900,-6.32625558435811,-47.4292678941747,tocantinopolis,TO,1
77903,-6.19360422890336,-47.8554223117075,luzinopolis,TO,1
77905,-6.39510088091528,-47.8639098589992,angico,TO,1
77908,-6.55867623062501,-47.4756033764062,aguiarnopolis,TO,1
77910,-6.71179222839744,-47.7541276669857,darcinopolis,TO,1
77913,-6.60829887902971,-47.545878557054,palmeiras do tocantins,TO,1
77915,-6.11778944298768,-47.9192719621052,cachoeirinha,TO,1
77918,-5.95511999999999,-47.5048354241902,maurilandia do tocantins,TO,1
77920,-5.77663720958592,-47.4765675061172,itaguatins,TO,1
77925,-5.55267599999999,-47.57593275,sao miguel do tocantins,TO,1
77930,-5.62026600570658,-47.774097893038,axixá do tocantins,TO,1
77940,-5.60122060901673,-47.6377430131494,sitio novo do tocantins,TO,1
77950,-5.64904954044289,-48.1260758808034,araguatins,TO,1
77958,-6.03333385366686,-47.9297521140656,sao bento do tocantins,TO,1
77960,-5.47031581403693,-47.890255693686,augustinopolis,TO,1
77970,-5.39573773739155,-47.8102945531486,praia norte,TO,1
77980,-5.35533212091382,-47.8763719290568,sampaio,TO,1
77990,-5.31155999999995,-48.254471,sao sebastiao do tocantins,TO,1
77993,-5.36847742282167,-48.5408971164453,esperantina,TO,1
77995,-5.31923954892068,-48.227454622554,buriti do tocantins,TO,1
78652,-10.6441832783903,-51.5746522132215,confresa,MT,1
78655,-10.8848915627722,-51.6375603410272,porto alegre do norte,MT,1
78658,-11.2429199999999,-51.8550695,canabrava do norte,MT,1
78660,-11.2178495315453,-50.6650379144316,luciara,MT,1
78663,-10.7993651860702,-52.739943551977,sao jose do xingu,MT,1
78664,-10.1520645119227,-52.3955483589458,santa cruz do xingu,MT,1
78665,-11.6735509303557,-51.3801813187441,alto boa vista,MT,1
78668,-12.090402,-51.4013258424541,serra nova dourada,MT,1
78670,-11.5508369999999,-51.493661,sao felix do araguaia,MT,1
78674,-12.2924320239476,-50.9712919735432,novo santo antonio,MT,1
78675,-12.9379497460559,-51.8260692448886,ribeirão cascalheira,MT,1
78678,-12.1703610400674,-51.5061551764977,bom jesus do araguaia,MT,1
78680,-14.3937591586073,-51.0040836732168,cocalinho,MT,1
78685,-15.7225633673534,-51.8313077390204,araguaiana,MT,1
78690,-14.6628990397104,-52.3612145493654,nova xavantina,MT,1
78695,-16.1972942408815,-52.556049086273,torixoreu,MT,1
78698,-15.8959506325496,-52.2563219135309,pontal do araguaia,MT,1
78700,-16.4732536305903,-54.6342944619713,rondonopolis,MT,1
78705,-16.45406739079,-54.6561891453055,rondonopolis,MT,1
78710,-16.4552221676381,-54.6423931676381,rondonopolis,MT,1
78711,-16.440095056159,-54.6628326236067,rondonopolis,MT,1
78714,-16.4420406880374,-54.6320536763806,rondonopolis,MT,1
78715,-16.4868966851572,-54.5776088125495,rondonopolis,MT,1
78716,-16.4420800414933,-54.6115339986377,rondonopolis,MT,1
78717,-16.4281294854291,-54.6375335342778,rondonopolis,MT,1
78718,-16.4635021405851,-54.6318097850537,rondonopolis,MT,1
78719,-16.4323701298978,-54.626050377604,rondonopolis,MT,1
78720,-16.4641117058429,-54.6242729330745,rondonopolis,MT,1
78721,-16.4351062769923,-54.6193244182584,rondonopolis,MT,1
78725,-16.4429406983092,-54.6107773148768,rondonopolis,MT,1
78730,-16.4672732195452,-54.6080370349703,rondonopolis,MT,1
78731,-16.4670874365803,-54.58201840161,rondonopolis,MT,1
78734,-16.500827107,-54.575425094,rondonopolis,MT,1
78735,-16.4708128601189,-54.5732185433088,rondonopolis,MT,1
78736,-16.4703746472387,-54.5704440087426,rondonopolis,MT,1
78739,-16.4791064534774,-54.6440576628995,rondonopolis,MT,1
78740,-16.4705735795199,-54.6142414875065,rondonópolis,MT,1
78744,-16.4858657427145,-54.6431573556755,rondonopolis,MT,1
78745,-16.4764444190952,-54.6469335,rondonopolis,MT,1
78746,-16.497972,-54.6482925,rondonopolis,MT,1
78747,-16.4399508865903,-54.6746621519744,rondonopolis,MT,1
78750,-16.4328605134308,-54.675430909441,rondonópolis,MT,1
78752,-16.14475,-54.661085,boa vista,MT,1
78760,-16.3513832171467,-53.7557926142504,guiratinga,MT,1
78770,-16.9479648776466,-53.5253666801399,alto garcas,MT,1
78773,-16.5623344330624,-54.2988217290199,são josé do povo,MT,1
78775,-16.0795456293721,-53.5533075137002,tesouro,MT,1
78780,-17.3097125850853,-53.2229988741879,alto araguaia,MT,1
78785,-17.8419537472178,-53.2791080249401,alto taquari,MT,1
78790,-17.2054558343114,-54.152064181972,itiquira,MT,1
78795,-16.6176561599823,-54.4729550211529,pedra preta,MT,1
78800,-15.8422247747921,-54.3843559249952,poxoreu,MT,1
78810,-16.0518689133621,-54.884610425,juscimeira,MT,1
78816,-16.162384399437,-54.795766672625,juscimeira,MT,1
78820,-15.9670735715961,-54.9583765617272,jaciara,MT,1
78830,-15.806656052173,-54.9165769286653,dom aquino,MT,1
78835,-16.006962530273,-54.9185772736008,sao pedro da cipa,MT,1
78840,-15.5467099177954,-55.1635305260251,campo verde,MT,1
78850,-15.5439534807708,-54.2923771955107,primavera do leste,MT,1
80310,-25.457979646402,-49.3056047890531,curitiba,PR,1
80320,-25.4619446506642,-49.2903363493358,curitiba,PR,1
80330,-25.4719633405562,-49.3122414035432,curitiba,PR,1
80370,-25.4358914984708,-49.3013223502511,curitiba,PR,1
80410,-25.431353559813,-49.28052858757,curitiba,PR,1
80420,-25.4371467064594,-49.2853562510321,curitiba,PR,1
80430,-25.4303662944775,-49.2879476472387,curitiba,PR,1
80440,-25.4444674396387,-49.2922656253102,curitiba,PR,1
80510,-25.4267600194184,-49.2757620144267,curitiba,PR,1
80520,-25.4150858459519,-49.2764877295286,curitiba,PR,1
80530,-25.4142981931733,-49.2643620370477,curitiba,PR,1
80540,-25.4071950352573,-49.2593772579324,curitiba,PR,1
80610,-25.4692139927866,-49.2939351469503,curitiba,PR,1
80611,-25.5632937970272,-49.3131294281066,curitiba,PR,1
80620,-25.4614581829015,-49.2884075008367,curitiba,PR,1
80627,-25.5631890411848,-49.3128886793734,curitiba,PR,1
80630,-25.4711905431622,-49.2789181566647,curitiba,PR,1
80710,-25.4334298456921,-49.3039936208668,curitiba,PR,1
80730,-25.4333338869028,-49.303681247074,curitiba,PR,1
80740,-25.4406473849616,-49.3135153175025,curitiba,PR,1
80810,-25.4107186028334,-49.2887830033182,curitiba,PR,1
80820,-25.40656920483,-49.2878490138785,curitiba,PR,1
81010,-25.475782683594,-49.2701749325409,curitiba,PR,1
81020,-25.4802998659472,-49.283675827226,curitiba,PR,1
81030,-25.4756533091926,-49.262797755612,curitiba,PR,1
81050,-25.494747558428,-49.3100294454671,curitiba,PR,1
81070,-25.4756329941716,-49.3081595842231,curitiba,PR,1
81110,-25.5027995106758,-49.2884503009983,curitiba,PR,1
81130,-25.5112158344344,-49.2991671601419,curitiba,PR,1
81150,-25.5152935109643,-49.3010318294477,curitiba,PR,1
81170,-25.5142072661723,-49.3181794700214,curitiba,PR,1
81200,-25.4405008714872,-49.3405577704715,curitiba,PR,1
81210,-25.4414125434244,-49.3282935,curitiba,PR,1
79005,-20.4733745207882,-54.6225445807228,campo grande,MS,1
79006,-20.4855951890183,-54.6379178201569,campo grande,MS,1
79008,-20.4441537283165,-54.6208193443072,campo grande,MS,1
79009,-20.4548323805469,-54.6315923397195,campo grande,MS,1
79010,-20.4492578104334,-54.6082941912114,campo grande,MS,1
79011,-20.4362035332918,-54.6174197460594,campo grande,MS,1
79012,-20.4211993581166,-54.6011167326073,campo grande,MS,1
79013,-20.449639572018,-54.6144550229964,campo grande,MS,1
79014,-20.4056435443485,-54.5947987920167,campo grande,MS,1
79015,-20.4044013568984,-54.5855291673005,campo grande,MS,1
79016,-20.4078435195626,-54.5750369640488,campo grande,MS,1
79017,-20.3823388595706,-54.5631863977435,campo grande,MS,1
79018,-20.3785668755906,-54.5425512916405,campo grande,MS,1
79020,-20.4634150813375,-54.5984856201743,campo grande,MS,1
79021,-20.4527050813375,-54.5896967848982,campo grande,MS,1
79022,-20.4439143141843,-54.5984617717409,campo grande,MS,1
79023,-20.4353392933809,-54.5935895374518,campo grande,MS,1
79031,-20.4490098704612,-54.5776728569106,campo grande,MS,1
79032,-20.4319550038444,-54.5748565775794,campo grande,MS,1
79033,-20.4236924887473,-54.5671661812281,campo grande,MS,1
79034,-20.4202141512494,-54.5644119327138,campo grande,MS,1
79035,-20.4211575,-54.553806,campo grande,MS,1
79036,-20.439008816767,-54.5640030543317,campo grande,MS,1
79037,-20.4578970795557,-54.5550805881118,campo grande,MS,1
79040,-20.464694183998,-54.586950041751,campo grande,MS,1
79041,-20.4772926741589,-54.58667301636,campo grande,MS,1
79042,-20.4850292713198,-54.577658908316,campo grande,MS,1
79043,-20.4706707479946,-54.5624959601823,campo grande,MS,1
79044,-20.4697003724681,-54.5503607750591,campo grande,MS,1
79045,-20.4565955759132,-54.536859192221,campo grande,MS,1
79046,-20.4781545067807,-54.556632,campo grande,MS,1
79048,-20.4934698018351,-54.6077613261009,campo grande,MS,1
79050,-20.4885050502337,-54.6057640958798,campo grande,MS,1
79051,-20.4837072866872,-54.5968079680881,campo grande,MS,1
79052,-20.4969015,-54.5733,campo grande,MS,1
79060,-20.5014051529128,-54.6007700382282,campo grande,MS,1
79062,-20.5127684726758,-54.5709218458364,campo grande,MS,1
79063,-20.5192861343326,-54.5955505278378,campo grande,MS,1
81580,-25.5037441645796,-49.2145209425529,curitiba,PR,1
81590,-25.4842300708855,-49.2059829783995,curitiba,PR,1
81610,-25.4770941268394,-49.244058256593,curitiba,PR,1
81630,-25.4856798548387,-49.2549237722604,curitiba,PR,1
81650,-25.4881536919703,-49.2372906463625,curitiba,PR,1
81670,-25.4972799847366,-49.2535793659472,curitiba,PR,1
81690,-25.5445849664184,-49.303526773904,curitiba,PR,1
81710,-25.4965020300893,-49.2716498717825,curitiba,PR,1
81720,-25.5037357170439,-49.2585404667654,curitiba,PR,1
81730,-25.5082579801621,-49.2187295344534,curitiba,PR,1
81750,-25.5163852175619,-49.2356793714356,curitiba,PR,1
81770,-25.5257766705762,-49.2302581174542,curitiba,PR,1
81810,-25.5007908229269,-49.2767762478504,curitiba,PR,1
81820,-25.5156477394791,-49.2866403941885,curitiba,PR,1
81825,-25.5268423030758,-49.2755791178084,curitiba,PR,1
81830,-25.525024889638,-49.2648446604279,curitiba,PR,1
81850,-25.5351276047666,-49.2426374938832,curitiba,PR,1
81860,-25.545169415649,-49.2430856871459,curitiba,PR,1
81870,-25.5337567332795,-49.2851786174043,curitiba,PR,1
81880,-25.5351420029813,-49.2983306419524,curitiba,PR,1
81900,-25.539652277829,-49.2840377864274,curitiba,PR,1
81910,-25.5285900205436,-49.2630107586705,curitiba,PR,1
81920,-25.5407861145007,-49.2545978817537,curitiba,PR,1
81925,-25.5494564424087,-49.2587577973916,curitiba,PR,1
81930,-25.5559787493796,-49.2751578306885,curitiba,PR,1
81935,-25.5516947077442,-49.2454772339719,curitiba,PR,1
81940,-25.582108840412,-49.2952034918057,curitiba,PR,1
81945,-25.6046639306077,-49.3134830996307,curitiba,PR,1
82010,-25.4218701318581,-49.3299416708133,curitiba,PR,1
82015,-25.4099570093242,-49.3338254402406,curitiba,PR,1
82020,-25.4074024540654,-49.3235433440187,curitiba,PR,1
82025,-25.4144159104055,-49.3093657449866,curitiba,PR,1
82030,-25.3936866017082,-49.3217905181776,curitiba,PR,1
82100,-25.3920727507646,-49.2988322200935,curitiba,PR,1
82110,-25.39174785559,-49.2944783606943,curitiba,PR,1
82115,-25.3837956947025,-49.2944642972474,curitiba,PR,1
82120,-25.3909536186451,-49.2762170281609,curitiba,PR,1
82130,-25.3835061654164,-49.2799442803105,curitiba,PR,1
82200,-25.3883943486063,-49.2711614321369,curitiba,PR,1
82210,-25.3880685576087,-49.2651041095268,curitiba,PR,1
82220,-25.3581265845115,-49.2634126892781,curitiba,PR,1
82250,-25.4433609955566,-49.2794846200301,curitiba,PR,1
